source,target,relationship_type,trial_id,confidence,evidence_text,direction,temporal_marker,attributes
Jennon veuve Jean Zabey,de Leintrey,CO_ACCUSED,w043,0.9,Co-accused in w043,undirected,1608.0,{}
B 3335 no 2; witch 044,Hellenix femme Barthelemin le Reytre,CO_ACCUSED,w044,0.9,Co-accused in w044,undirected,1606.0,{}
B 3335 no 2; witch 044,de Blamont,CO_ACCUSED,w044,0.9,Co-accused in w044,undirected,1606.0,{}
Hellenix femme Barthelemin le Reytre,de Blamont,CO_ACCUSED,w044,0.9,Co-accused in w044,undirected,1606.0,{}
B 3335 no 3; witch 045,Babillon Cherier de Blamont,CO_ACCUSED,w045,0.9,Co-accused in w045,undirected,1608.0,{}
B 3343; witch 046,Margueritte femme Claude Martin,CO_ACCUSED,w046,0.9,Co-accused in w046,undirected,1607.0,{}
B 3343; witch 046,de Leintrey,CO_ACCUSED,w046,0.9,Co-accused in w046,undirected,1607.0,{}
Margueritte femme Claude Martin,de Leintrey,CO_ACCUSED,w046,0.9,Co-accused in w046,undirected,1607.0,{}
B 3345; witch 047,Jeanne femme Demenge Mercier,CO_ACCUSED,w047,0.9,Co-accused in w047,undirected,1613.0,{}
B 3345; witch 047,d'Autrepierre,CO_ACCUSED,w047,0.9,Co-accused in w047,undirected,1613.0,{}
Jeanne femme Demenge Mercier,d'Autrepierre,CO_ACCUSED,w047,0.9,Co-accused in w047,undirected,1613.0,{}
B 3347 no 1; witch 048,Claude Henri,CO_ACCUSED,w048,0.9,Co-accused in w048,undirected,1614.0,{}
B 3347 no 1; witch 048,d'Autrepierre,CO_ACCUSED,w048,0.9,Co-accused in w048,undirected,1614.0,{}
Claude Henri,d'Autrepierre,CO_ACCUSED,w048,0.9,Co-accused in w048,undirected,1614.0,{}
B 3347 no 2; witch 049,Jean Godot de Domjevin,CO_ACCUSED,w049,0.9,Co-accused in w049,undirected,1614.0,{}
B 3358; witch 050,Jehenne femme Joseph de la Moictresse,CO_ACCUSED,w050,0.9,Co-accused in w050,undirected,1621.0,{}
B 3358; witch 050,de Nutting,CO_ACCUSED,w050,0.9,Co-accused in w050,undirected,1621.0,{}
Jehenne femme Joseph de la Moictresse,de Nutting,CO_ACCUSED,w050,0.9,Co-accused in w050,undirected,1621.0,{}
B 3358 no 2; witch 051,Jeannon,CO_ACCUSED,w051,0.9,Co-accused in w051,undirected,1621.0,{}
B 3358 no 2; witch 051,femme Gerardin Marchal,CO_ACCUSED,w051,0.9,Co-accused in w051,undirected,1621.0,{}
B 3358 no 2; witch 051,d'Autrepierre,CO_ACCUSED,w051,0.9,Co-accused in w051,undirected,1621.0,{}
Jeannon,femme Gerardin Marchal,CO_ACCUSED,w051,0.9,Co-accused in w051,undirected,1621.0,{}
Jeannon,d'Autrepierre,CO_ACCUSED,w051,0.9,Co-accused in w051,undirected,1621.0,{}
femme Gerardin Marchal,d'Autrepierre,CO_ACCUSED,w051,0.9,Co-accused in w051,undirected,1621.0,{}
B 3363; witch 052,Rose femme Louis Vincent,CO_ACCUSED,w052,0.9,Co-accused in w052,undirected,1623.0,{}
B 3363; witch 052,d'Autrepierre,CO_ACCUSED,w052,0.9,Co-accused in w052,undirected,1623.0,{}
Rose femme Louis Vincent,d'Autrepierre,CO_ACCUSED,w052,0.9,Co-accused in w052,undirected,1623.0,{}
B 3365 no 3; witch 053,Jean Febuay de Reillon,CO_ACCUSED,w053,0.9,Co-accused in w053,undirected,1624.0,{}
B 3365 no 4; witch 054,Noel Raimbault de Reillon,CO_ACCUSED,w054,0.9,Co-accused in w054,undirected,1624.0,{}
B 3728; witch 055,Jeanne veuve Valentin Claude Thihard du Void de Belmont,CO_ACCUSED,w055,0.9,Co-accused in w055,undirected,1591.0,{}
B 3753; witch 056,Claudette Clauchepied d'Epinal,CO_ACCUSED,w056,0.9,Co-accused in w056,undirected,1601.0,{}
B 3753; witch 056,arretée à Bruyères,CO_ACCUSED,w056,0.9,Co-accused in w056,undirected,1601.0,{}
Claudette Clauchepied d'Epinal,arretée à Bruyères,CO_ACCUSED,w056,0.9,Co-accused in w056,undirected,1601.0,{}
B 3789 no 1; witch 058,Fleuratte femme Jean Maurice,CO_ACCUSED,w058,0.9,Co-accused in w058,undirected,1615.0,{}
B 3789 no 1; witch 058,de Docelles,CO_ACCUSED,w058,0.9,Co-accused in w058,undirected,1615.0,{}
Fleuratte femme Jean Maurice,de Docelles,CO_ACCUSED,w058,0.9,Co-accused in w058,undirected,1615.0,{}
B 3789 no 2; witch 059,Georgeatte femme Colas Herteman,CO_ACCUSED,w059,0.9,Co-accused in w059,undirected,1615.0,{}
B 3789 no 2; witch 059,de Brouvelieures,CO_ACCUSED,w059,0.9,Co-accused in w059,undirected,1615.0,{}
Georgeatte femme Colas Herteman,de Brouvelieures,CO_ACCUSED,w059,0.9,Co-accused in w059,undirected,1615.0,{}
B 3789 No 3; Witch 060,Petroniere femme Jean Varnier dit Bessat,CO_ACCUSED,w060,0.9,Co-accused in w060,undirected,1615.0,{}
B 3789 No 3; Witch 060,de Bruyères,CO_ACCUSED,w060,0.9,Co-accused in w060,undirected,1615.0,{}
Petroniere femme Jean Varnier dit Bessat,de Bruyères,CO_ACCUSED,w060,0.9,Co-accused in w060,undirected,1615.0,{}
B 3789 no 4; witch 061,Ysabeau veuve Nicolas Demenge Richard,CO_ACCUSED,w061,0.9,Co-accused in w061,undirected,1615.0,{}
B 3789 no 4; witch 061,d'Aydoilles,CO_ACCUSED,w061,0.9,Co-accused in w061,undirected,1615.0,{}
Ysabeau veuve Nicolas Demenge Richard,d'Aydoilles,CO_ACCUSED,w061,0.9,Co-accused in w061,undirected,1615.0,{}
B 3792 no 1; Witch 062,Nicolas Herteman,CO_ACCUSED,w062,0.9,Co-accused in w062,undirected,1615.0,{}
B 3792 no 1; Witch 062,de Brouvelieures,CO_ACCUSED,w062,0.9,Co-accused in w062,undirected,1615.0,{}
Nicolas Herteman,de Brouvelieures,CO_ACCUSED,w062,0.9,Co-accused in w062,undirected,1615.0,{}
B 3792 no 2; Witch 063,Jean Gerardin de Dompierre,CO_ACCUSED,w063,0.9,Co-accused in w063,undirected,1615.0,{}
B 3792 no 3; witch 064,Claudate femme Jacquat George,CO_ACCUSED,w064,0.9,Co-accused in w064,undirected,1615.0,{}
B 3792 no 3; witch 064,de Dompierre,CO_ACCUSED,w064,0.9,Co-accused in w064,undirected,1615.0,{}
Claudate femme Jacquat George,de Dompierre,CO_ACCUSED,w064,0.9,Co-accused in w064,undirected,1615.0,{}
B 3792 no 4; witch 065,Thomasse femme Jean Poirot,CO_ACCUSED,w065,0.9,Co-accused in w065,undirected,1615.0,{}
B 3792 no 4; witch 065,de Dompierre,CO_ACCUSED,w065,0.9,Co-accused in w065,undirected,1615.0,{}
Thomasse femme Jean Poirot,de Dompierre,CO_ACCUSED,w065,0.9,Co-accused in w065,undirected,1615.0,{}
B 3804 no 1; Witch 066,Nicolas Adam de Dompierre,CO_ACCUSED,w066,0.9,Co-accused in w066,undirected,1620.0,{}
B 3804 no 2; Witch 067,Demenge Demongeot,CO_ACCUSED,w067,0.9,Co-accused in w067,undirected,1619.0,{}
B 3804 no 2; Witch 067,of Dompierre,CO_ACCUSED,w067,0.9,Co-accused in w067,undirected,1619.0,{}
Demenge Demongeot,of Dompierre,CO_ACCUSED,w067,0.9,Co-accused in w067,undirected,1619.0,{}
B 3804 no 3; Witch 068,Mengeon Lausson de Fontenay,CO_ACCUSED,w068,0.9,Co-accused in w068,undirected,1620.0,{}
B 3804 no 3; Witch 068,sa femme Mengeotte,CO_ACCUSED,w068,0.9,Co-accused in w068,undirected,1620.0,{}
Mengeon Lausson de Fontenay,sa femme Mengeotte,CO_ACCUSED,w068,0.9,Co-accused in w068,undirected,1620.0,{}
B 4077 no 1 Witch 069,Barbe femme Jean Mallebarbe,CO_ACCUSED,w069,0.9,Co-accused in w069,undirected,1596.0,{}
B 4077 no 2 Witch 070,Claudon la Romaine,CO_ACCUSED,w070,0.9,Co-accused in w070,undirected,1596.0,{}
B 4077 no 3 Witch 071,Chesnon la Triffatte,CO_ACCUSED,w071,0.9,Co-accused in w071,undirected,1596.0,{}
B 4093 (1) Witch 072,Jean de Socourt,CO_ACCUSED,w072,0.9,Co-accused in w072,undirected,1607.0,{}
B 4094 no 1 Witch 073,Catherine la Rondelatte,CO_ACCUSED,w073,0.9,Co-accused in w073,undirected,1607.0,{}
B 4094 no 2 Witch 074,La Grande Lucye,CO_ACCUSED,w074,0.9,Co-accused in w074,undirected,1608.0,{}
B 4098; witch 075,Esdeline veuve Thoussainct Tarrion,CO_ACCUSED,w075,0.9,Co-accused in w075,undirected,,{}
B 4098; witch 075,de Charmes,CO_ACCUSED,w075,0.9,Co-accused in w075,undirected,,{}
Esdeline veuve Thoussainct Tarrion,de Charmes,CO_ACCUSED,w075,0.9,Co-accused in w075,undirected,,{}
B 4103; witch 076,Didelon l'Huillier,CO_ACCUSED,w076,0.9,Co-accused in w076,undirected,1615.0,{}
B 4103; witch 076,sa femme Bietrix,CO_ACCUSED,w076,0.9,Co-accused in w076,undirected,1615.0,{}
B 4103; witch 076,de Gripport,CO_ACCUSED,w076,0.9,Co-accused in w076,undirected,1615.0,{}
Didelon l'Huillier,sa femme Bietrix,CO_ACCUSED,w076,0.9,Co-accused in w076,undirected,1615.0,{}
Didelon l'Huillier,de Gripport,CO_ACCUSED,w076,0.9,Co-accused in w076,undirected,1615.0,{}
sa femme Bietrix,de Gripport,CO_ACCUSED,w076,0.9,Co-accused in w076,undirected,1615.0,{}
B 4126 no 1 Witch 078,François Perin,CO_ACCUSED,w078,0.9,Co-accused in w078,undirected,1624.0,{}
B 4126 no 2 Witch 079,Claudon du Puy,CO_ACCUSED,w079,0.9,Co-accused in w079,undirected,1624.0,{}
B 4126 no 3 Witch 080,Claudon Martin,CO_ACCUSED,w080,0.9,Co-accused in w080,undirected,1625.0,{}
B 4444 Witch 081,Margueritte Vaultrin,CO_ACCUSED,w081,0.9,Co-accused in w081,undirected,1553.0,{}
B 4495; witch 082,Claudon la Blanche,CO_ACCUSED,w082,0.9,Co-accused in w082,undirected,1584.0,{}
B 4495; witch 082,veuve Claudon Aulbry,CO_ACCUSED,w082,0.9,Co-accused in w082,undirected,1584.0,{}
B 4495; witch 082,de St Prancher,CO_ACCUSED,w082,0.9,Co-accused in w082,undirected,1584.0,{}
Claudon la Blanche,veuve Claudon Aulbry,CO_ACCUSED,w082,0.9,Co-accused in w082,undirected,1584.0,{}
Claudon la Blanche,de St Prancher,CO_ACCUSED,w082,0.9,Co-accused in w082,undirected,1584.0,{}
veuve Claudon Aulbry,de St Prancher,CO_ACCUSED,w082,0.9,Co-accused in w082,undirected,1584.0,{}
B 4500 no 1 Witch 083,Jean,CO_ACCUSED,w083,0.9,Co-accused in w083,undirected,1586.0,{}
B 4500 no 1 Witch 083,Claudin Aulbry,CO_ACCUSED,w083,0.9,Co-accused in w083,undirected,1586.0,{}
Jean,Claudin Aulbry,CO_ACCUSED,w083,0.9,Co-accused in w083,undirected,1586.0,{}
B 4500 no 2 Witch 084,Margueritte Gallier,CO_ACCUSED,w084,0.9,Co-accused in w084,undirected,1586.0,{}
B 4500 no 2 Witch 084,Hanriotte des Boeufs,CO_ACCUSED,w084,0.9,Co-accused in w084,undirected,1586.0,{}
B 4500 no 2 Witch 084,Claudin Clerget,CO_ACCUSED,w084,0.9,Co-accused in w084,undirected,1586.0,{}
Margueritte Gallier,Hanriotte des Boeufs,CO_ACCUSED,w084,0.9,Co-accused in w084,undirected,1586.0,{}
Margueritte Gallier,Claudin Clerget,CO_ACCUSED,w084,0.9,Co-accused in w084,undirected,1586.0,{}
Hanriotte des Boeufs,Claudin Clerget,CO_ACCUSED,w084,0.9,Co-accused in w084,undirected,1586.0,{}
B 4500 no 3 Witch 085,Jacquotte Gardeux,CO_ACCUSED,w085,0.9,Co-accused in w085,undirected,1586.0,{}
B 4500 no 3 Witch 085,Marie Canot,CO_ACCUSED,w085,0.9,Co-accused in w085,undirected,1586.0,{}
Jacquotte Gardeux,Marie Canot,CO_ACCUSED,w085,0.9,Co-accused in w085,undirected,1586.0,{}
B 4535 No 1 Witch 086,Denyse Pottier,CO_ACCUSED,w086,0.9,Co-accused in w086,undirected,1598.0,{}
Gauthine again interrogated first; denied all that was said against her,despite,CO_ACCUSED,w087,0.9,Co-accused in w087,undirected,1596.0,{}
B 4569 no 1 Witch 088,Huguette Couroyeur,CO_ACCUSED,w088,0.9,Co-accused in w088,undirected,1609.0,{}
B 4576; witch 089,Jeanne veuve Mansuy Magnien,CO_ACCUSED,w089,0.9,Co-accused in w089,undirected,1611.0,{}
